STATIONS_ID;MESS_DATUM;QN_2;V_TE002M;V_TE005M;V_TE010M;V_TE020M;V_TE050M;eor
        403;20171120;    3;  -999;   3.7;   4.1;   4.6;   6.8;eor
        403;20171121;    3;  -999;   5.1;   5.3;   5.5;   6.9;eor
        403;20171122;    3;  -999;   6.9;   7.0;   6.9;   7.3;eor
        403;20171123;    3;  -999;   5.1;   5.4;   5.9;   7.4;eor
        403;20171124;    3;  -999;   7.5;   7.5;   7.4;   7.6;eor
        403;20171125;    3;  -999;   5.0;   5.5;   6.1;   7.7;eor
        403;20171126;    3;  -999;   2.8;   3.5;   4.3;   6.9;eor
        403;20171127;    3;  -999;   3.7;   4.1;   4.6;   6.5;eor
        403;20171128;    3;  -999;   4.8;   5.0;   5.2;   6.5;eor
        403;20171129;    3;  -999;   2.5;   3.4;   4.3;   6.4;eor
        403;20171130;    3;  -999;   2.0;   2.7;   3.5;   5.9;eor
        403;20171201;    3;  -999;   2.3;   2.7;   3.2;   5.5;eor
        403;20171202;    3;  -999;   3.0;   3.5;   3.9;   5.5;eor
        403;20171203;    3;  -999;   1.1;   1.8;   2.7;   5.3;eor
        403;20171204;    3;  -999;   2.4;   2.9;   3.4;   5.1;eor
        403;20171205;    3;  -999;   4.8;   4.6;   4.3;   5.3;eor
        403;20171206;    3;  -999;   5.2;   5.3;   5.4;   5.9;eor
        403;20171207;    3;  -999;   4.1;   4.7;   5.1;   6.1;eor
        403;20171208;    3;  -999;   3.4;   3.9;   4.4;   5.9;eor
        403;20171209;    3;  -999;   1.0;   1.7;   2.6;   5.3;eor
        403;20171210;    3;  -999;   0.5;   1.2;   2.1;   4.7;eor
        403;20171211;    3;  -999;   1.1;   1.4;   1.9;   4.3;eor
        403;20171212;    3;  -999;   3.1;   3.3;   3.5;   4.5;eor
        403;20171213;    3;  -999;   0.8;   1.6;   2.4;   4.5;eor
        403;20171214;    3;  -999;   2.2;   2.4;   2.6;   4.2;eor
        403;20171215;    3;  -999;   1.6;   2.0;   2.5;   4.2;eor
        403;20171216;    3;  -999;   2.1;   2.4;   2.8;   4.2;eor
        403;20171217;    3;  -999;   1.8;   2.2;   2.7;   4.2;eor
        403;20171218;    3;  -999;   0.4;   1.1;   1.9;   4.0;eor
        403;20171219;    3;  -999;   0.5;   0.9;   1.5;   3.6;eor
        403;20171220;    3;  -999;   2.6;   2.6;   2.7;   3.7;eor
        403;20171221;    3;  -999;   4.8;   4.6;   4.3;   4.3;eor
        403;20171222;    3;  -999;   4.5;   4.6;   4.6;   4.9;eor
        403;20171223;    3;  -999;   5.2;   5.0;   4.8;   5.0;eor
        403;20171224;    3;  -999;   7.2;   6.9;   6.4;   5.7;eor
        403;20171225;    3;  -999;   6.6;   6.7;   6.6;   6.2;eor
        403;20171226;    3;  -999;   2.6;   3.5;   4.3;   5.9;eor
        403;20171227;    3;  -999;   0.9;   1.7;   2.7;   5.1;eor
        403;20171228;    3;  -999;   1.6;   2.0;   2.5;   4.5;eor
        403;20171229;    3;  -999;   0.7;   1.4;   2.1;   4.2;eor
        403;20171230;    3;  -999;   0.6;   0.9;   1.5;   3.7;eor
        403;20171231;    3;  -999;   5.1;   4.7;   4.1;   4.0;eor
        403;20180101;    3;  -999;   5.1;   5.4;   5.4;   5.1;eor
        403;20180102;    3;  -999;   3.8;   4.0;   4.2;   5.1;eor
        403;20180103;    3;  -999;   3.7;   3.8;   3.9;   4.8;eor
        403;20180104;    3;  -999;   5.0;   5.0;   4.9;   5.1;eor
        403;20180105;    3;  -999;   4.3;   4.7;   4.9;   5.3;eor
        403;20180106;    3;  -999;   2.2;   2.8;   3.3;   5.0;eor
        403;20180107;    3;  -999;   1.7;   2.3;   3.0;   4.6;eor
        403;20180108;    3;  -999;  -1.3;   0.2;   1.2;   3.9;eor
        403;20180109;    3;  -999;  -1.0;  -0.3;   0.5;   3.2;eor
        403;20180110;    3;  -999;  -0.1;   0.0;   0.6;   2.8;eor
        403;20180111;    3;  -999;   1.4;   1.6;   1.6;   2.9;eor
        403;20180112;    3;  -999;   2.2;   2.4;   2.6;   3.4;eor
        403;20180113;    3;  -999;   1.0;   1.5;   2.0;   3.4;eor
        403;20180114;    3;  -999;  -0.1;   0.5;   1.2;   3.1;eor
        403;20180115;    3;  -999;  -0.4;   0.2;   0.8;   2.7;eor
        403;20180116;    3;  -999;  -0.1;   0.3;   0.8;   2.5;eor
        403;20180117;    3;  -999;   0.0;   0.4;   0.9;   2.5;eor
        403;20180118;    3;  -999;   0.3;   0.7;   1.0;   2.4;eor
        403;20180119;    3;  -999;   1.7;   1.8;   1.9;   2.6;eor
        403;20180120;    3;  -999;   0.9;   1.3;   1.7;   2.8;eor
        403;20180121;    3;  -999;   0.6;   1.0;   1.3;   2.7;eor
        403;20180122;    3;  -999;   0.8;   1.1;   1.4;   2.7;eor
        403;20180123;    3;  -999;   1.8;   1.8;   1.8;   2.7;eor
        403;20180124;    3;  -999;   5.4;   4.9;   4.1;   3.3;eor
        403;20180125;    3;  -999;   6.3;   6.1;   5.5;   4.4;eor
        403;20180126;    3;  -999;   5.9;   5.9;   5.6;   5.0;eor
        403;20180127;    3;  -999;   5.1;   5.2;   5.2;   5.1;eor
        403;20180128;    3;  -999;   5.7;   5.4;   5.1;   5.0;eor
        403;20180129;    3;  -999;   7.5;   7.2;   6.6;   5.5;eor
        403;20180130;    3;  -999;   3.7;   4.4;   5.0;   5.7;eor
        403;20180131;    3;  -999;   3.6;   3.7;   3.8;   4.9;eor
        403;20180201;    3;  -999;   3.0;   3.7;   4.2;   4.9;eor
        403;20180202;    3;  -999;   1.4;   1.9;   2.5;   4.3;eor
        403;20180203;    3;  -999;   2.0;   2.4;   2.8;   4.1;eor
        403;20180204;    3;  -999;   0.7;   1.4;   1.9;   3.7;eor
        403;20180205;    3;  -999;   0.5;   1.1;   1.7;   3.4;eor
        403;20180206;    3;  -999;  -0.9;   0.2;   0.9;   3.0;eor
        403;20180207;    3;  -999;  -0.9;   0.1;   0.6;   2.6;eor
        403;20180208;    3;  -999;  -2.0;  -0.4;   0.4;   2.3;eor
        403;20180209;    3;  -999;  -1.7;  -0.7;   0.1;   2.1;eor
        403;20180210;    3;  -999;  -0.4;  -0.2;   0.1;   1.9;eor
        403;20180211;    3;  -999;  -0.1;  -0.1;   0.2;   1.8;eor
        403;20180212;    3;  -999;  -0.1;  -0.1;   0.3;   1.8;eor
        403;20180213;    3;  -999;  -0.5;   0.0;   0.4;   1.8;eor
        403;20180214;    3;  -999;  -0.8;  -0.1;   0.4;   1.8;eor
        403;20180215;    3;  -999;  -0.3;   0.0;   0.4;   1.7;eor
        403;20180216;    3;  -999;   0.4;   0.8;   0.9;   1.8;eor
        403;20180217;    3;  -999;   0.4;   0.9;   1.1;   2.0;eor
        403;20180218;    3;  -999;   1.7;   1.9;   1.8;   2.2;eor
        403;20180219;    3;  -999;   1.4;   1.7;   1.8;   2.4;eor
        403;20180220;    3;  -999;   0.5;   1.2;   1.4;   2.4;eor
        403;20180221;    3;  -999;  -0.2;   0.4;   0.8;   2.2;eor
        403;20180222;    3;  -999;   0.0;   0.5;   0.8;   1.9;eor
        403;20180223;    3;  -999;  -0.4;   0.3;   0.6;   1.9;eor
        403;20180224;    3;  -999;  -0.8;   0.0;   0.4;   1.7;eor
        403;20180225;    3;  -999;  -1.7;  -0.4;   0.2;   1.6;eor
        403;20180226;    3;  -999;  -2.5;  -0.9;   0.0;   1.4;eor
        403;20180227;    3;  -999;  -3.1;  -1.8;  -0.5;   1.2;eor
        403;20180228;    3;  -999;  -4.1;  -2.4;  -1.0;   1.1;eor
        403;20180301;    3;  -999;  -4.2;  -2.8;  -1.5;   0.9;eor
        403;20180302;    3;  -999;  -4.2;  -2.9;  -1.8;   0.7;eor
        403;20180303;    3;  -999;  -3.7;  -2.6;  -1.8;   0.5;eor
        403;20180304;    3;  -999;  -2.6;  -2.0;  -1.5;   0.4;eor
        403;20180305;    3;  -999;  -0.5;  -0.6;  -0.6;   0.4;eor
        403;20180306;    3;  -999;  -0.3;  -0.3;  -0.4;   0.4;eor
        403;20180307;    3;  -999;   0.1;  -0.1;  -0.3;   0.5;eor
        403;20180308;    3;  -999;   1.3;   0.6;  -0.2;   0.5;eor
        403;20180309;    3;  -999;   2.1;   1.4;   0.1;   0.3;eor
        403;20180310;    3;  -999;   2.3;   1.7;   0.6;   0.5;eor
        403;20180311;    3;  -999;   5.4;   4.7;   3.2;   1.3;eor
        403;20180312;    3;  -999;   5.4;   5.1;   4.4;   2.8;eor
        403;20180313;    3;  -999;   7.2;   6.7;   5.8;   3.6;eor
        403;20180314;    3;  -999;   4.5;   4.7;   4.7;   4.0;eor
        403;20180315;    3;  -999;   3.8;   3.9;   3.8;   3.7;eor
        403;20180316;    3;  -999;   1.3;   1.9;   2.5;   3.4;eor
        403;20180317;    3;  -999;   0.9;   1.3;   1.6;   2.7;eor
        403;20180318;    3;  -999;   0.3;   1.0;   1.3;   2.4;eor
        403;20180319;    3;  -999;   0.4;   1.1;   1.2;   2.2;eor
        403;20180320;    3;  -999;  -0.3;   0.3;   0.8;   2.2;eor
        403;20180321;    3;  -999;   0.6;   1.0;   1.0;   1.9;eor
        403;20180322;    3;  -999;   1.4;   1.5;   1.5;   2.1;eor
        403;20180323;    3;  -999;   3.3;   3.2;   2.8;   2.4;eor
        403;20180324;    3;  -999;   4.2;   4.0;   3.6;   2.9;eor
        403;20180325;    3;  -999;   5.7;   5.1;   4.2;   3.3;eor
        403;20180326;    3;  -999;   4.9;   5.0;   4.9;   4.1;eor
        403;20180327;    3;  -999;   5.2;   5.0;   4.6;   4.1;eor
        403;20180328;    3;  -999;   2.3;   2.7;   3.2;   4.1;eor
        403;20180329;    3;  -999;   4.4;   4.3;   3.9;   3.7;eor
        403;20180330;    3;  -999;   6.1;   5.8;   5.0;   4.0;eor
        403;20180331;    3;  -999;   3.7;   4.0;   4.3;   4.5;eor
        403;20180401;    3;  -999;   3.0;   3.3;   3.6;   4.2;eor
        403;20180402;    3;  -999;   6.1;   5.3;   4.5;   4.0;eor
        403;20180403;    3;  -999;  10.3;   9.1;   7.6;   5.1;eor
        403;20180404;    3;  -999;  12.3;  11.3;   9.8;   6.6;eor
        403;20180405;    3;  -999;   9.6;   9.6;   9.2;   7.5;eor
        403;20180406;    3;  -999;   8.6;   8.3;   7.9;   7.1;eor
        403;20180407;    3;  -999;   9.8;   9.2;   8.4;   7.1;eor
        403;20180408;    3;  -999;  12.0;  11.3;  10.2;   7.8;eor
        403;20180409;    3;  -999;  13.2;  12.4;  11.1;   8.6;eor
        403;20180410;    3;  -999;  15.0;  14.2;  12.6;   9.5;eor
        403;20180411;    3;  -999;  15.7;  15.0;  13.6;  10.4;eor
        403;20180412;    3;  -999;  15.5;  14.9;  13.6;  10.8;eor
        403;20180413;    3;  -999;  14.9;  14.6;  13.7;  11.3;eor
        403;20180414;    3;  -999;  13.8;  13.5;  13.0;  11.3;eor
        403;20180415;    3;  -999;  15.5;  14.6;  13.4;  11.2;eor
        403;20180416;    1;  -999;  13.4;  13.4;  13.0;  11.6;eor
        403;20180417;    1;  -999;  14.5;  13.9;  13.1;  11.4;eor
        403;20180418;    1;  -999;  15.5;  14.8;  13.7;  11.6;eor
        403;20180419;    1;  -999;  17.1;  16.3;  15.0;  12.2;eor
        403;20180420;    1;  -999;  18.1;  17.4;  16.1;  13.0;eor
        403;20180421;    1;  -999;  17.7;  17.4;  16.4;  13.6;eor
        403;20180422;    1;  -999;  17.5;  16.9;  15.8;  13.6;eor
        403;20180423;    1;  -999;  17.4;  17.2;  16.4;  13.9;eor
        403;20180424;    1;  -999;  14.1;  14.4;  14.3;  13.6;eor
        403;20180425;    1;  -999;  13.8;  14.0;  13.7;  13.0;eor
        403;20180426;    1;  -999;  11.7;  12.0;  12.2;  12.4;eor
        403;20180427;    1;  -999;  13.5;  13.1;  12.5;  11.9;eor
        403;20180428;    1;  -999;  16.7;  15.8;  14.4;  12.2;eor
        403;20180429;    1;  -999;  19.2;  18.2;  16.6;  13.3;eor
        403;20180430;    1;  -999;  18.0;  17.6;  16.8;  14.2;eor
        403;20180501;    1;  -999;  16.0;  15.9;  15.4;  14.0;eor
        403;20180502;    1;  -999;  13.3;  13.4;  13.5;  13.4;eor
        403;20180503;    1;  -999;  17.2;  16.2;  15.1;  13.1;eor
        403;20180504;    1;  -999;  16.3;  15.9;  15.1;  13.4;eor
        403;20180505;    1;  -999;  16.7;  16.2;  15.4;  13.6;eor
        403;20180506;    1;  -999;  18.2;  17.3;  16.3;  13.9;eor
        403;20180507;    1;  -999;  19.1;  18.2;  17.0;  14.3;eor
        403;20180508;    1;  -999;  20.2;  19.1;  17.8;  14.8;eor
        403;20180509;    1;  -999;  21.5;  20.0;  18.6;  15.4;eor
        403;20180510;    1;  -999;  22.4;  20.9;  19.5;  16.0;eor
        403;20180511;    1;  -999;  16.6;  17.1;  17.2;  16.0;eor
        403;20180512;    1;  -999;  17.9;  17.2;  16.3;  15.0;eor
        403;20180513;    1;  -999;  21.0;  19.8;  18.4;  15.4;eor
        403;20180514;    1;  -999;  21.1;  20.2;  19.1;  16.2;eor
        403;20180515;    1;  -999;  17.8;  18.1;  17.9;  16.4;eor
