STATIONS_ID;MESS_DATUM;QN_2;V_TE002M;V_TE005M;V_TE010M;V_TE020M;V_TE050M;eor
       3379;20180223;    3;  -999;   0.4;   0.7;   1.4;   2.5;eor
       3379;20180224;    3;  -999;   0.4;   0.7;   1.4;   2.4;eor
       3379;20180225;    3;  -999;   0.2;   0.6;   1.3;   2.4;eor
       3379;20180226;    3;  -999;  -0.6;   0.2;   1.1;   2.3;eor
       3379;20180227;    3;  -999;  -0.9;  -0.1;   0.8;   2.2;eor
       3379;20180228;    3;  -999;  -1.2;  -0.3;   0.7;   2.1;eor
       3379;20180301;    3;  -999;  -1.1;  -0.5;   0.5;   1.9;eor
       3379;20180302;    3;  -999;  -0.9;  -0.4;   0.4;   1.8;eor
       3379;20180303;    3;  -999;  -0.4;  -0.2;   0.4;   1.7;eor
       3379;20180304;    3;  -999;   0.0;  -0.1;   0.4;   1.7;eor
       3379;20180305;    3;  -999;   1.5;   0.1;   0.5;   1.6;eor
       3379;20180306;    3;  -999;   1.7;   1.4;   1.4;   1.9;eor
       3379;20180307;    3;  -999;   4.1;   3.5;   2.8;   2.4;eor
       3379;20180308;    3;  -999;   4.5;   4.0;   3.4;   2.9;eor
       3379;20180309;    3;  -999;   6.1;   5.3;   4.2;   3.4;eor
       3379;20180310;    3;  -999;   7.6;   6.7;   5.4;   4.0;eor
       3379;20180311;    3;  -999;   7.6;   7.0;   6.0;   4.7;eor
       3379;20180312;    3;  -999;   8.3;   7.8;   6.8;   5.2;eor
       3379;20180313;    3;  -999;   6.7;   6.6;   6.3;   5.6;eor
       3379;20180314;    3;  -999;   6.3;   6.4;   6.2;   5.7;eor
       3379;20180315;    3;  -999;   6.2;   5.9;   5.8;   5.6;eor
       3379;20180316;    3;  -999;   7.2;   7.0;   6.5;   5.8;eor
       3379;20180317;    3;  -999;   3.7;   4.6;   5.6;   5.9;eor
       3379;20180318;    3;  -999;   1.3;   2.4;   4.0;   5.4;eor
       3379;20180319;    3;  -999;   0.6;   1.5;   2.9;   4.7;eor
       3379;20180320;    3;  -999;   1.4;   1.8;   2.7;   4.1;eor
       3379;20180321;    3;  -999;   1.4;   1.9;   2.7;   3.9;eor
       3379;20180322;    3;  -999;   2.3;   2.5;   2.9;   3.8;eor
       3379;20180323;    3;  -999;   3.3;   3.2;   3.4;   3.9;eor
       3379;20180324;    3;  -999;   5.6;   5.0;   4.3;   4.1;eor
       3379;20180325;    3;  -999;   6.8;   6.0;   5.2;   4.5;eor
       3379;20180326;    3;  -999;   5.7;   5.7;   5.6;   5.1;eor
       3379;20180327;    3;  -999;   6.9;   6.4;   5.8;   5.3;eor
       3379;20180328;    3;  -999;   7.8;   7.1;   6.4;   5.6;eor
       3379;20180329;    3;  -999;   7.9;   7.7;   7.1;   6.1;eor
       3379;20180330;    3;  -999;   7.5;   7.1;   6.7;   6.3;eor
       3379;20180331;    3;  -999;   7.2;   7.2;   7.1;   6.5;eor
       3379;20180401;    3;  -999;   5.9;   6.2;   6.5;   6.5;eor
       3379;20180402;    3;  -999;   9.6;   8.3;   7.0;   6.4;eor
       3379;20180403;    3;  -999;  12.4;  11.0;   9.0;   7.1;eor
       3379;20180404;    3;  -999;  14.0;  12.7;  10.6;   8.0;eor
       3379;20180405;    3;  -999;  11.6;  11.4;  10.7;   8.8;eor
       3379;20180406;    3;  -999;  11.1;  10.7;  10.1;   8.9;eor
       3379;20180407;    3;  -999;  13.4;  12.2;  10.6;   9.1;eor
       3379;20180408;    3;  -999;  15.2;  13.8;  11.9;   9.6;eor
       3379;20180409;    3;  -999;  14.7;  13.9;  12.5;  10.3;eor
       3379;20180410;    3;  -999;  14.3;  13.6;  12.5;  10.6;eor
       3379;20180411;    3;  -999;  16.7;  15.2;  13.3;  10.9;eor
       3379;20180412;    3;  -999;  16.9;  15.8;  14.1;  11.5;eor
       3379;20180413;    3;  -999;  15.4;  15.0;  14.0;  11.9;eor
       3379;20180414;    3;  -999;  16.1;  15.2;  13.8;  12.0;eor
       3379;20180415;    3;  -999;  15.5;  15.0;  14.0;  12.2;eor
       3379;20180416;    1;  -999;  14.1;  14.2;  13.8;  12.4;eor
       3379;20180417;    1;  -999;  16.3;  15.3;  13.9;  12.3;eor
       3379;20180418;    1;  -999;  17.4;  16.3;  14.6;  12.6;eor
       3379;20180419;    1;  -999;  18.3;  17.3;  15.5;  13.0;eor
       3379;20180420;    1;  -999;  19.7;  18.4;  16.3;  13.6;eor
       3379;20180421;    1;  -999;  20.9;  19.6;  17.3;  14.2;eor
       3379;20180422;    1;  -999;  21.5;  20.2;  18.1;  14.8;eor
       3379;20180423;    1;  -999;  20.3;  19.6;  18.2;  15.4;eor
       3379;20180424;    1;  -999;  20.2;  19.5;  18.1;  15.5;eor
       3379;20180425;    1;  -999;  19.8;  19.0;  17.8;  15.7;eor
       3379;20180426;    1;  -999;  14.9;  15.9;  16.6;  15.7;eor
       3379;20180427;    1;  -999;  17.2;  16.3;  15.5;  14.9;eor
       3379;20180428;    1;  -999;  19.9;  18.8;  17.1;  15.0;eor
       3379;20180429;    1;  -999;  20.7;  19.5;  17.9;  15.5;eor
       3379;20180430;    1;  -999;  19.7;  19.3;  18.2;  16.0;eor
       3379;20180501;    1;  -999;  17.3;  17.4;  17.3;  16.1;eor
       3379;20180502;    1;  -999;  17.3;  17.1;  16.7;  15.8;eor
       3379;20180503;    1;  -999;  18.5;  17.8;  16.9;  15.6;eor
       3379;20180504;    1;  -999;  17.7;  17.5;  17.0;  15.7;eor
       3379;20180505;    1;  -999;  19.8;  18.8;  17.4;  15.7;eor
       3379;20180506;    1;  -999;  21.1;  19.9;  18.3;  16.1;eor
       3379;20180507;    1;  -999;  21.2;  20.1;  18.7;  16.5;eor
       3379;20180508;    1;  -999;  21.7;  20.6;  19.1;  16.9;eor
       3379;20180509;    1;  -999;  20.5;  20.0;  19.2;  17.2;eor
       3379;20180510;    1;  -999;  20.6;  19.7;  18.7;  17.2;eor
       3379;20180511;    1;  -999;  20.3;  19.7;  18.8;  17.2;eor
       3379;20180512;    1;  -999;  23.0;  21.5;  19.7;  17.4;eor
       3379;20180513;    1;  -999;  22.8;  22.0;  20.6;  17.9;eor
       3379;20180514;    1;  -999;  19.3;  19.6;  19.5;  18.1;eor
       3379;20180515;    1;  -999;  16.0;  16.9;  17.8;  17.7;eor
