STATIONS_ID;MESS_DATUM;QN_2;V_TE002M;V_TE005M;V_TE010M;V_TE020M;V_TE050M;eor
       1981;20170105;    3;  -999;   0.7;   1.4;   2.7;   4.6;eor
       1981;20170106;    3;  -999;  -0.4;   0.4;   1.7;   4.0;eor
       1981;20170107;    3;  -999;  -0.3;   0.1;   1.3;   3.5;eor
       1981;20170108;    3;  -999;   0.0;   0.2;   1.2;   3.2;eor
       1981;20170109;    3;  -999;   0.0;   0.3;   1.2;   3.0;eor
       1981;20170110;    3;  -999;   0.4;   0.6;   1.3;   2.9;eor
       1981;20170111;    3;  -999;   2.3;   2.2;   2.2;   3.1;eor
       1981;20170112;    3;  -999;   2.0;   2.2;   2.6;   3.4;eor
       1981;20170113;    3;  -999;   1.1;   1.4;   2.1;   3.4;eor
       1981;20170114;    3;  -999;   0.8;   1.1;   1.8;   3.2;eor
       1981;20170115;    3;  -999;   0.7;   1.0;   1.6;   3.1;eor
       1981;20170116;    3;  -999;   0.4;   0.7;   1.5;   3.0;eor
       1981;20170117;    3;  -999;   0.0;   0.4;   1.2;   2.8;eor
       1981;20170118;    3;  -999;  -0.1;   0.3;   1.1;   2.7;eor
       1981;20170119;    3;  -999;   0.0;   0.3;   1.0;   2.6;eor
       1981;20170120;    3;  -999;   0.0;   0.3;   1.0;   2.5;eor
       1981;20170121;    3;  -999;   0.1;   0.3;   1.0;   2.5;eor
       1981;20170122;    3;  -999;   0.2;   0.4;   1.1;   2.5;eor
       1981;20170123;    3;  -999;   0.3;   0.5;   1.1;   2.4;eor
       1981;20170124;    3;  -999;   0.6;   0.8;   1.3;   2.5;eor
       1981;20170125;    3;  -999;   0.7;   0.9;   1.4;   2.6;eor
       1981;20170126;    3;  -999;   0.7;   0.9;   1.4;   2.6;eor
       1981;20170127;    3;  -999;   0.3;   0.6;   1.3;   2.6;eor
       1981;20170128;    3;  -999;   0.0;   0.4;   1.1;   2.5;eor
       1981;20170129;    3;  -999;   0.0;   0.3;   1.0;   2.4;eor
       1981;20170130;    3;  -999;   0.9;   1.0;   1.4;   2.5;eor
       1981;20170131;    3;  -999;   0.8;   0.9;   1.3;   2.5;eor
       1981;20170201;    3;  -999;   1.6;   1.5;   1.7;   2.5;eor
       1981;20170202;    3;  -999;   2.3;   2.2;   2.2;   2.7;eor
       1981;20170203;    3;  -999;   3.0;   2.9;   2.8;   3.1;eor
       1981;20170204;    3;  -999;   3.7;   3.5;   3.3;   3.4;eor
       1981;20170205;    3;  -999;   3.3;   3.3;   3.5;   3.9;eor
       1981;20170206;    3;  -999;   2.8;   3.0;   3.3;   3.9;eor
       1981;20170207;    3;  -999;   1.4;   1.8;   2.6;   3.7;eor
       1981;20170208;    3;  -999;   0.7;   1.1;   2.0;   3.4;eor
       1981;20170209;    3;  -999;   0.3;   0.7;   1.5;   3.1;eor
       1981;20170210;    3;  -999;  -0.1;   0.4;   1.2;   2.8;eor
       1981;20170211;    3;  -999;   0.0;   0.3;   1.1;   2.6;eor
       1981;20170212;    3;  -999;  -0.1;   0.3;   1.0;   2.4;eor
       1981;20170213;    3;  -999;  -0.3;   0.1;   0.9;   2.3;eor
       1981;20170214;    3;  -999;  -0.6;  -0.2;   0.7;   2.2;eor
       1981;20170215;    3;  -999;  -0.6;  -0.2;   0.6;   2.1;eor
       1981;20170216;    3;  -999;   0.4;   0.1;   0.7;   2.0;eor
       1981;20170217;    3;  -999;   3.7;   3.2;   2.5;   2.5;eor
       1981;20170218;    3;  -999;   3.8;   3.7;   3.5;   3.3;eor
       1981;20170219;    3;  -999;   3.3;   3.2;   3.1;   3.5;eor
       1981;20170220;    3;  -999;   5.9;   5.3;   4.4;   3.9;eor
       1981;20170221;    3;  -999;   6.2;   6.1;   5.6;   4.7;eor
       1981;20170222;    3;  -999;   6.2;   6.0;   5.7;   5.2;eor
       1981;20170223;    3;  -999;   5.0;   5.0;   5.1;   5.2;eor
       1981;20170224;    3;  -999;   4.5;   4.8;   5.1;   5.3;eor
       1981;20170225;    3;  -999;   3.0;   3.2;   3.9;   4.9;eor
       1981;20170226;    3;  -999;   5.8;   5.3;   4.8;   4.8;eor
       1981;20170227;    3;  -999;   7.4;   7.0;   6.2;   5.4;eor
       1981;20170228;    3;  -999;   5.6;   5.8;   6.0;   5.9;eor
       1981;20170301;    3;  -999;   4.6;   4.8;   5.2;   5.7;eor
       1981;20170302;    3;  -999;   4.7;   4.8;   4.9;   5.5;eor
       1981;20170303;    3;  -999;   5.3;   5.2;   5.1;   5.4;eor
       1981;20170304;    3;  -999;   6.8;   6.5;   6.0;   5.7;eor
       1981;20170305;    3;  -999;   6.9;   6.8;   6.7;   6.2;eor
       1981;20170306;    3;  -999;   5.4;   5.6;   5.9;   6.3;eor
       1981;20170307;    3;  -999;   4.3;   4.6;   5.3;   6.0;eor
       1981;20170308;    3;  -999;   4.7;   4.7;   4.9;   5.6;eor
       1981;20170309;    3;  -999;   6.6;   6.3;   5.9;   5.8;eor
       1981;20170310;    3;  -999;   7.2;   7.0;   6.7;   6.3;eor
       1981;20170311;    3;  -999;   7.2;   7.1;   6.9;   6.6;eor
       1981;20170312;    3;  -999;   5.2;   5.6;   6.1;   6.6;eor
       1981;20170313;    3;  -999;   4.9;   5.1;   5.5;   6.3;eor
       1981;20170314;    3;  -999;   7.7;   7.2;   6.5;   6.3;eor
       1981;20170315;    3;  -999;   8.5;   8.3;   7.8;   7.0;eor
       1981;20170316;    3;  -999;   8.0;   7.8;   7.5;   7.3;eor
       1981;20170317;    3;  -999;   8.1;   8.1;   8.0;   7.6;eor
       1981;20170318;    3;  -999;   6.7;   7.0;   7.3;   7.5;eor
       1981;20170319;    3;  -999;   5.5;   5.5;   6.0;   7.0;eor
       1981;20170320;    3;  -999;   9.6;   9.0;   8.0;   7.2;eor
       1981;20170321;    3;  -999;   8.5;   8.6;   8.5;   7.9;eor
       1981;20170322;    3;  -999;   7.0;   7.2;   7.4;   7.7;eor
       1981;20170323;    3;  -999;   5.5;   5.9;   6.7;   7.5;eor
       1981;20170324;    3;  -999;   6.8;   6.8;   6.7;   7.1;eor
       1981;20170325;    3;  -999;   7.5;   7.4;   7.3;   7.3;eor
       1981;20170326;    3;  -999;   9.4;   9.1;   8.5;   7.8;eor
       1981;20170327;    3;  -999;   9.8;   9.5;   8.9;   8.2;eor
       1981;20170328;    3;  -999;  10.9;  10.6;   9.8;   8.7;eor
       1981;20170329;    3;  -999;  10.2;  10.2;  10.0;   9.3;eor
       1981;20170330;    3;  -999;  12.8;  12.1;  10.8;   9.4;eor
       1981;20170331;    3;  -999;  13.7;  13.0;  11.7;  10.1;eor
       1981;20170401;    3;  -999;  13.9;  13.4;  12.4;  10.7;eor
       1981;20170402;    3;  -999;  13.3;  13.1;  12.5;  11.1;eor
       1981;20170403;    3;  -999;  13.7;  13.3;  12.5;  11.2;eor
       1981;20170404;    3;  -999;  11.5;  11.6;  11.7;  11.2;eor
       1981;20170405;    3;  -999;  10.0;  10.3;  10.7;  10.8;eor
       1981;20170406;    3;  -999;  10.8;  10.7;  10.5;  10.4;eor
       1981;20170407;    3;  -999;  10.6;  10.5;  10.6;  10.4;eor
       1981;20170408;    3;  -999;  12.5;  12.0;  11.1;  10.4;eor
       1981;20170409;    3;  -999;  13.9;  13.2;  12.0;  10.7;eor
       1981;20170410;    3;  -999;  11.4;  11.7;  12.0;  11.3;eor
       1981;20170411;    3;  -999;  10.5;  10.5;  10.6;  10.8;eor
       1981;20170412;    3;  -999;   9.2;   9.5;  10.1;  10.5;eor
       1981;20170413;    3;  -999;   9.2;   9.3;   9.6;  10.0;eor
       1981;20170414;    3;  -999;   8.5;   8.6;   9.0;   9.7;eor
       1981;20170415;    3;  -999;   9.1;   9.2;   9.3;   9.6;eor
       1981;20170416;    3;  -999;   9.4;   9.3;   9.3;   9.5;eor
       1981;20170417;    3;  -999;   8.8;   8.9;   9.1;   9.5;eor
       1981;20170418;    3;  -999;   7.2;   7.7;   8.6;   9.4;eor
       1981;20170419;    3;  -999;   6.7;   7.0;   7.6;   8.7;eor
       1981;20170420;    3;  -999;   9.1;   8.6;   8.3;   8.6;eor
       1981;20170421;    3;  -999;  10.6;  10.3;   9.8;   9.3;eor
       1981;20170422;    3;  -999;   9.2;   9.3;   9.6;   9.6;eor
       1981;20170423;    3;  -999;   8.5;   8.7;   9.0;   9.4;eor
       1981;20170424;    3;  -999;   7.9;   8.0;   8.3;   9.1;eor
       1981;20170425;    3;  -999;   8.7;   8.8;   8.9;   9.1;eor
       1981;20170426;    3;  -999;   8.3;   8.3;   8.4;   8.9;eor
       1981;20170427;    3;  -999;   9.0;   8.8;   8.8;   9.0;eor
       1981;20170428;    3;  -999;   9.5;   9.5;   9.4;   9.2;eor
       1981;20170429;    3;  -999;   8.6;   8.8;   9.0;   9.3;eor
       1981;20170430;    3;  -999;  11.0;  10.4;   9.6;   9.2;eor
       1981;20170501;    3;  -999;  12.5;  12.0;  11.1;  10.0;eor
       1981;20170502;    3;  -999;  11.7;  11.6;  11.5;  10.7;eor
       1981;20170503;    3;  -999;  11.9;  11.6;  11.1;  10.6;eor
       1981;20170504;    3;  -999;   9.8;  10.1;  10.6;  10.7;eor
       1981;20170505;    3;  -999;   8.4;   8.7;   9.3;  10.2;eor
       1981;20170506;    3;  -999;  12.3;  11.6;  10.5;   9.9;eor
       1981;20170507;    3;  -999;  14.7;  13.8;  12.4;  10.7;eor
       1981;20170508;    3;  -999;  11.6;  12.0;  12.4;  11.7;eor
       1981;20170509;    3;  -999;  12.1;  11.6;  11.2;  11.1;eor
       1981;20170510;    3;  -999;  11.9;  12.0;  12.0;  11.5;eor
       1981;20170511;    3;  -999;  15.1;  13.9;  12.5;  11.4;eor
       1981;20170512;    3;  -999;  15.7;  15.1;  14.1;  12.4;eor
       1981;20170513;    3;  -999;  16.5;  15.9;  14.8;  12.9;eor
       1981;20170514;    3;  -999;  18.7;  17.5;  15.7;  13.5;eor
       1981;20170515;    3;  -999;  19.0;  18.2;  16.9;  14.4;eor
       1981;20170516;    3;  -999;  16.4;  16.4;  16.2;  14.9;eor
       1981;20170517;    3;  -999;  21.1;  19.6;  17.4;  14.9;eor
       1981;20170518;    3;  -999;  22.3;  21.4;  19.5;  16.2;eor
       1981;20170519;    3;  -999;  19.6;  19.4;  18.9;  16.8;eor
       1981;20170520;    3;  -999;  18.1;  17.9;  17.5;  16.5;eor
       1981;20170521;    3;  -999;  18.1;  17.8;  17.1;  16.1;eor
       1981;20170522;    3;  -999;  19.6;  18.9;  17.9;  16.2;eor
       1981;20170523;    3;  -999;  20.2;  19.6;  18.6;  16.7;eor
       1981;20170524;    3;  -999;  18.3;  18.1;  17.8;  16.8;eor
       1981;20170525;    3;  -999;  20.3;  19.4;  18.2;  16.6;eor
       1981;20170526;    3;  -999;  24.2;  22.7;  20.3;  17.2;eor
       1981;20170527;    3;  -999;  25.1;  23.9;  21.8;  18.4;eor
       1981;20170528;    3;  -999;  24.4;  23.6;  22.2;  19.2;eor
       1981;20170529;    3;  -999;  25.0;  23.9;  22.2;  19.5;eor
       1981;20170530;    3;  -999;  23.9;  23.5;  22.5;  19.9;eor
       1981;20170531;    3;  -999;  23.0;  22.6;  21.7;  19.7;eor
       1981;20170601;    3;  -999;  22.3;  21.9;  21.0;  19.4;eor
       1981;20170602;    3;  -999;  23.5;  22.6;  21.3;  19.3;eor
       1981;20170603;    3;  -999;  20.5;  20.7;  20.7;  19.5;eor
       1981;20170604;    3;  -999;  19.2;  19.3;  19.4;  18.8;eor
       1981;20170605;    3;  -999;  20.2;  19.6;  18.9;  18.1;eor
       1981;20170606;    3;  -999;  20.2;  20.1;  19.6;  18.4;eor
       1981;20170607;    3;  -999;  15.1;  16.1;  17.3;  18.0;eor
       1981;20170608;    3;  -999;  15.8;  15.8;  16.0;  16.7;eor
       1981;20170609;    3;  -999;  18.2;  17.8;  17.2;  16.5;eor
       1981;20170610;    3;  -999;  18.7;  18.2;  17.5;  16.7;eor
       1981;20170611;    3;  -999;  22.0;  20.9;  19.3;  17.3;eor
       1981;20170612;    3;  -999;  18.9;  19.1;  19.2;  18.1;eor
       1981;20170613;    3;  -999;  17.0;  17.1;  17.4;  17.5;eor
       1981;20170614;    3;  -999;  22.5;  21.2;  19.1;  17.3;eor
       1981;20170615;    3;  -999;  23.0;  22.2;  20.9;  18.5;eor
       1981;20170616;    3;  -999;  19.1;  19.4;  19.7;  18.8;eor
       1981;20170617;    3;  -999;  19.7;  19.4;  18.8;  18.1;eor
       1981;20170618;    3;  -999;  23.1;  22.1;  20.4;  18.4;eor
       1981;20170619;    3;  -999;  25.5;  24.3;  22.4;  19.4;eor
       1981;20170620;    3;  -999;  26.5;  25.6;  23.8;  20.5;eor
       1981;20170621;    3;  -999;  24.7;  24.0;  23.0;  20.8;eor
       1981;20170622;    3;  -999;  22.6;  22.6;  22.3;  20.8;eor
       1981;20170623;    3;  -999;  20.1;  20.4;  20.7;  20.2;eor
       1981;20170624;    3;  -999;  18.7;  18.9;  19.3;  19.3;eor
       1981;20170625;    3;  -999;  18.3;  18.5;  18.7;  18.7;eor
       1981;20170626;    3;  -999;  18.6;  18.5;  18.4;  18.2;eor
       1981;20170627;    3;  -999;  19.6;  19.1;  18.4;  17.9;eor
       1981;20170628;    3;  -999;  21.8;  21.2;  20.2;  18.5;eor
       1981;20170629;    3;  -999;  22.9;  22.2;  21.0;  19.1;eor
       1981;20170630;    3;  -999;  17.1;  17.9;  19.0;  19.2;eor
       1981;20170701;    3;  -999;  17.3;  17.4;  17.5;  18.0;eor
       1981;20170702;    3;  -999;  17.5;  17.6;  17.6;  17.6;eor
       1981;20170703;    3;  -999;  18.2;  17.9;  17.6;  17.4;eor
       1981;20170704;    3;  -999;  18.7;  18.5;  18.2;  17.6;eor
       1981;20170705;    3;  -999;  20.0;  19.7;  19.0;  17.9;eor
       1981;20170706;    3;  -999;  22.9;  22.0;  20.4;  18.4;eor
       1981;20170707;    3;  -999;  25.0;  24.0;  22.3;  19.5;eor
       1981;20170708;    3;  -999;  23.0;  22.8;  22.2;  20.3;eor
       1981;20170709;    3;  -999;  23.5;  22.9;  21.7;  20.1;eor
       1981;20170710;    3;  -999;  19.5;  20.1;  20.8;  20.2;eor
       1981;20170711;    3;  -999;  20.0;  19.9;  19.7;  19.3;eor
       1981;20170712;    3;  -999;  17.5;  18.0;  18.7;  19.0;eor
       1981;20170713;    3;  -999;  17.4;  17.5;  17.7;  18.1;eor
       1981;20170714;    3;  -999;  19.5;  19.1;  18.5;  18.0;eor
       1981;20170715;    3;  -999;  19.7;  19.5;  19.2;  18.4;eor
       1981;20170716;    3;  -999;  18.5;  18.6;  18.7;  18.5;eor
       1981;20170717;    3;  -999;  20.6;  20.1;  19.2;  18.3;eor
       1981;20170718;    3;  -999;  22.3;  21.6;  20.4;  18.8;eor
       1981;20170719;    3;  -999;  23.7;  22.9;  21.6;  19.5;eor
       1981;20170720;    3;  -999;  22.6;  22.3;  21.7;  20.1;eor
       1981;20170721;    3;  -999;  21.6;  21.5;  21.2;  20.0;eor
       1981;20170722;    3;  -999;  19.6;  19.7;  19.9;  19.7;eor
       1981;20170723;    3;  -999;  20.6;  20.4;  20.0;  19.3;eor
       1981;20170724;    3;  -999;  19.2;  19.2;  19.3;  19.2;eor
       1981;20170725;    3;  -999;  17.7;  18.0;  18.5;  18.8;eor
       1981;20170726;    3;  -999;  20.0;  19.4;  18.7;  18.3;eor
       1981;20170727;    3;  -999;  19.5;  19.3;  19.2;  18.6;eor
       1981;20170728;    3;  -999;  19.4;  19.3;  19.1;  18.6;eor
       1981;20170729;    3;  -999;  19.3;  19.1;  18.9;  18.6;eor
       1981;20170730;    3;  -999;  22.2;  21.5;  20.3;  18.8;eor
       1981;20170731;    3;  -999;  23.3;  22.5;  21.3;  19.5;eor
       1981;20170801;    3;  -999;  22.4;  22.2;  21.6;  20.1;eor
       1981;20170802;    3;  -999;  21.5;  21.2;  20.9;  20.0;eor
       1981;20170803;    3;  -999;  21.5;  21.4;  21.1;  20.0;eor
       1981;20170804;    3;  -999;  21.2;  20.9;  20.5;  19.8;eor
       1981;20170805;    3;  -999;  20.7;  20.6;  20.4;  19.8;eor
       1981;20170806;    3;  -999;  22.0;  21.5;  20.6;  19.6;eor
       1981;20170807;    3;  -999;  23.1;  22.5;  21.4;  19.9;eor
       1981;20170808;    3;  -999;  21.3;  21.4;  21.3;  20.3;eor
       1981;20170809;    3;  -999;  21.3;  21.0;  20.6;  19.9;eor
       1981;20170810;    3;  -999;  20.4;  20.4;  20.2;  19.7;eor
       1981;20170811;    3;  -999;  17.8;  18.5;  19.3;  19.5;eor
       1981;20170812;    3;  -999;  17.2;  17.4;  17.9;  18.6;eor
       1981;20170813;    3;  -999;  17.7;  17.8;  17.9;  18.1;eor
       1981;20170814;    3;  -999;  19.1;  18.6;  18.0;  17.9;eor
       1981;20170815;    3;  -999;  22.8;  22.0;  20.6;  18.7;eor
       1981;20170816;    3;  -999;  21.0;  21.0;  20.7;  19.5;eor
       1981;20170817;    3;  -999;  19.5;  19.5;  19.6;  19.3;eor
       1981;20170818;    3;  -999;  19.4;  19.5;  19.4;  19.1;eor
       1981;20170819;    3;  -999;  17.3;  17.8;  18.4;  18.7;eor
       1981;20170820;    3;  -999;  16.8;  17.0;  17.4;  18.1;eor
       1981;20170821;    3;  -999;  16.8;  17.0;  17.4;  17.8;eor
       1981;20170822;    3;  -999;  16.7;  16.8;  17.0;  17.5;eor
       1981;20170823;    3;  -999;  18.7;  18.3;  17.7;  17.4;eor
       1981;20170824;    3;  -999;  19.6;  19.4;  18.9;  18.1;eor
       1981;20170825;    3;  -999;  20.8;  20.4;  19.5;  18.4;eor
       1981;20170826;    3;  -999;  20.9;  20.5;  19.8;  18.8;eor
       1981;20170827;    3;  -999;  21.2;  21.0;  20.5;  19.1;eor
       1981;20170828;    3;  -999;  20.2;  20.2;  19.9;  19.2;eor
       1981;20170829;    3;  -999;  22.8;  22.1;  20.7;  19.2;eor
       1981;20170830;    3;  -999;  23.6;  23.1;  22.0;  20.0;eor
       1981;20170831;    3;  -999;  18.9;  19.7;  20.6;  20.2;eor
       1981;20170901;    3;  -999;  16.9;  17.3;  18.0;  18.8;eor
       1981;20170902;    3;  -999;  18.0;  18.1;  18.2;  18.3;eor
       1981;20170903;    3;  -999;  18.2;  18.2;  18.2;  18.2;eor
       1981;20170904;    3;  -999;  18.7;  18.8;  18.6;  18.2;eor
       1981;20170905;    3;  -999;  19.4;  19.2;  18.8;  18.3;eor
       1981;20170906;    3;  -999;  18.4;  18.8;  19.2;  18.6;eor
       1981;20170907;    3;  -999;  15.6;  16.0;  16.8;  17.8;eor
       1981;20170908;    3;  -999;  15.0;  15.3;  16.0;  17.1;eor
       1981;20170909;    3;  -999;  15.9;  16.0;  16.1;  16.6;eor
       1981;20170910;    3;  -999;  15.5;  15.6;  15.8;  16.4;eor
       1981;20170911;    3;  -999;  15.8;  16.0;  16.2;  16.5;eor
       1981;20170912;    3;  -999;  15.0;  15.2;  15.8;  16.3;eor
       1981;20170913;    3;  -999;  13.3;  13.8;  14.8;  15.9;eor
       1981;20170914;    3;  -999;  13.4;  13.7;  14.2;  15.4;eor
       1981;20170915;    3;  -999;  13.8;  14.0;  14.4;  15.2;eor
       1981;20170916;    3;  -999;  12.7;  13.1;  13.8;  15.0;eor
       1981;20170917;    3;  -999;  12.6;  13.0;  13.7;  14.7;eor
       1981;20170918;    3;  -999;  13.4;  13.5;  13.7;  14.5;eor
       1981;20170919;    3;  -999;  14.4;  14.4;  14.4;  14.6;eor
       1981;20170920;    3;  -999;  14.3;  14.4;  14.6;  14.9;eor
       1981;20170921;    3;  -999;  15.7;  15.3;  15.0;  15.0;eor
       1981;20170922;    3;  -999;  16.2;  16.0;  15.7;  15.4;eor
       1981;20170923;    3;  -999;  15.6;  15.7;  15.6;  15.5;eor
       1981;20170924;    3;  -999;  15.0;  15.2;  15.5;  15.6;eor
       1981;20170925;    3;  -999;  15.9;  15.7;  15.5;  15.5;eor
       1981;20170926;    3;  -999;  15.1;  15.2;  15.4;  15.6;eor
       1981;20170927;    3;  -999;  15.2;  15.2;  15.2;  15.4;eor
       1981;20170928;    3;  -999;  14.5;  14.6;  14.9;  15.3;eor
       1981;20170929;    3;  -999;  16.8;  16.4;  15.7;  15.3;eor
       1981;20170930;    3;  -999;  15.5;  15.7;  15.8;  15.8;eor
       1981;20171001;    3;  -999;  15.1;  15.4;  15.5;  15.6;eor
       1981;20171002;    3;  -999;  13.7;  14.0;  14.5;  15.4;eor
       1981;20171003;    3;  -999;  13.2;  13.6;  14.1;  15.0;eor
       1981;20171004;    3;  -999;  11.7;  12.3;  13.2;  14.6;eor
       1981;20171005;    3;  -999;  11.7;  12.1;  12.7;  14.0;eor
       1981;20171006;    3;  -999;  11.9;  12.0;  12.4;  13.4;eor
       1981;20171007;    3;  -999;  11.1;  11.4;  12.1;  13.3;eor
       1981;20171008;    3;  -999;  11.6;  12.1;  12.5;  13.2;eor
       1981;20171009;    3;  -999;   9.9;  10.2;  11.1;  12.8;eor
       1981;20171010;    3;  -999;  12.9;  12.6;  12.4;  12.8;eor
       1981;20171011;    3;  -999;  13.7;  13.6;  13.4;  13.3;eor
       1981;20171012;    3;  -999;  12.5;  12.8;  13.2;  13.5;eor
       1981;20171013;    3;  -999;  12.5;  12.3;  12.4;  13.2;eor
       1981;20171014;    3;  -999;  14.9;  14.7;  14.1;  13.6;eor
       1981;20171015;    3;  -999;  14.3;  14.3;  14.2;  14.0;eor
       1981;20171016;    3;  -999;  15.2;  15.0;  14.6;  14.2;eor
       1981;20171017;    3;  -999;  13.6;  14.0;  14.5;  14.5;eor
       1981;20171018;    3;  -999;  12.1;  12.5;  13.2;  14.0;eor
       1981;20171019;    3;  -999;  12.8;  12.8;  13.0;  13.7;eor
       1981;20171020;    3;  -999;  12.9;  13.1;  13.3;  13.7;eor
       1981;20171021;    3;  -999;  12.4;  12.6;  12.9;  13.6;eor
       1981;20171022;    3;  -999;  10.2;  10.8;  11.9;  13.2;eor
       1981;20171023;    3;  -999;  11.4;  11.4;  11.7;  12.7;eor
       1981;20171024;    3;  -999;  12.2;  12.1;  12.2;  12.8;eor
       1981;20171025;    3;  -999;  13.5;  13.5;  13.3;  13.1;eor
       1981;20171026;    3;  -999;  11.3;  11.6;  12.2;  13.1;eor
       1981;20171027;    3;  -999;  11.0;  11.4;  11.9;  12.8;eor
       1981;20171028;    3;  -999;  10.5;  10.7;  11.4;  12.5;eor
       1981;20171029;    3;  -999;   8.8;   9.7;  10.9;  12.2;eor
       1981;20171030;    3;  -999;   6.3;   7.3;   8.9;  11.4;eor
       1981;20171031;    3;  -999;   8.1;   8.3;   9.0;  10.8;eor
       1981;20171101;    3;  -999;  10.7;  10.4;  10.2;  10.9;eor
       1981;20171102;    3;  -999;   9.5;  10.0;  10.5;  11.2;eor
       1981;20171103;    3;  -999;   8.2;   8.6;   9.4;  10.9;eor
       1981;20171104;    3;  -999;   8.3;   8.7;   9.4;  10.7;eor
       1981;20171105;    3;  -999;   9.4;   9.7;  10.0;  10.7;eor
       1981;20171106;    3;  -999;   5.3;   6.4;   8.2;  10.3;eor
       1981;20171107;    3;  -999;   4.2;   5.0;   6.6;   9.4;eor
       1981;20171108;    3;  -999;   7.2;   7.2;   7.5;   9.0;eor
       1981;20171109;    3;  -999;   7.8;   7.9;   8.2;   9.3;eor
       1981;20171110;    3;  -999;   7.5;   7.9;   8.5;   9.5;eor
